Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd,dowjones_close,nasdaq_close,senti_btc,senti_other,senti_joined,btc_market_price_shift1
2016-11-29,732.712125,16014975.0,11707747473.75,18774731.952676114,92000.68615300008,0.9057450529801324,2.0,1947.9470198675494,9.65,2115268.335906686,281800917193.0,1388629.475,102.53218663,0.6474246793002371,4.9459884070029965,506247.0,294140.0,174997523,289146.0,202251.0,1427319.39932026,307376.63395546,224707688.25313905,19121.5996,5379.9199,0.0,0.0,0.0,742.6967625
2016-11-30,742.6967625,16016750.0,11847589975.0,21330877.48382009,92130.22529300008,0.9122474647887324,0.0,2060.9436619718313,18.450000000000006,1989192.7397268158,281800917193.0,1321104.2000000002,99.56774283,0.6791508128472038,4.7380789579891305,500015.0,292654.0,175290177,236205.0,209455.0,1366660.3885926001,276016.41746864,204169344.00155303,19123.5801,5323.6802,0.0,0.0,0.0,752.246125
2016-12-01,752.246125,16018575.0,12069035148.0,26804422.49227843,92261.55364900008,0.899509287671233,0.0,1641.6575342465753,9.033333333333333,2045226.3380289804,281800917193.0,1391603.6800000002,102.70561249,0.7431770902269543,6.0597396411681546,485327.0,239682.0,175529859,315002.0,174808.0,1513280.75387222,259387.11483979,195432627.8048914,19191.9297,5251.1099,0.0,0.0,0.0,772.43725
2016-12-02,772.43725,16020362.5,12394634059.0,33314155.044447847,92402.20119900006,0.9767190972222222,1.0,2210.159722222222,29.25,2052749.3168404368,286179638739.0347,1419702.7999999996,121.34014523,0.6453383177921016,4.670673133733881,513735.0,318263.0,175848122,284484.0,234234.0,1792011.06355991,297726.02869817,230344673.8832001,19170.4199,5255.6499,0.0,0.0,0.0,764.339625
2016-12-03,764.339625,16022512.5,12242481351.0,15079718.405659717,92553.70945800006,0.8808619709302327,0.0,1674.3488372093025,8.416666666666666,2451895.017337188,286765766820.0,1648884.64,101.13526766,1.1123433544908408,5.9726357879969045,492197.0,287988.0,176136110,242653.0,218841.0,1235161.95219588,202377.73332951,154632778.482412,19170.4199,5255.6499,0.0,0.0,0.0,764.81625
2016-12-04,764.81625,16024362.5,12265688032.0,11710058.47249938,92680.54533500006,0.8569991689189189,0.0,1659.7972972972973,13.8,2109770.1311971154,286765766820.0,1422187.52,92.63816666,1.4778372443211811,6.053217823277959,457491.0,245650.0,176381760,274820.0,183623.0,916341.42138662,131451.42837108,100618181.33235948,19170.4199,5255.6499,0.0,0.0,0.0,754.6397499999998
2016-12-05,754.6397499999998,16026262.5,12116495500.5,26745481.44642028,92814.71395900006,0.8826883157894736,0.0,1828.953947368421,9.316666666666666,2166790.945553794,286765766820.0,1450084.72,106.12511446,0.7264641139823129,5.455774732955415,548221.0,278001.0,176659761,316624.0,184952.0,1721222.67250402,276149.23791113,208779869.83033076,19216.2402,5308.8901,0.0,0.0,0.0,756.6215
2016-12-06,756.6215,16028137.5,12112303227.375,20977699.216424413,92959.12812300006,0.9627610933333334,0.0,2131.7466666666664,12.533333333333333,2138280.538375455,286765766820.0,1435055.31,119.47737538,0.6873245528679239,4.7135263345892024,540804.0,319762.0,176979523,306943.0,229284.0,1651414.71147095,290179.8527432,219286012.91950884,19251.7793,5333.0,0.0,0.0,0.0,766.1166375
2016-12-07,766.1166375,16030312.5,12284990287.5,23775580.353968646,93113.97584400006,0.88484412,1.0,1779.2057142857145,9.066666666666666,2494660.628104697,286765766820.0,1686375.18,107.751729,0.7785419786506231,5.6493559406490865,539249.0,311361.0,177290884,279248.0,219652.0,1551778.12748542,294814.12588415,225933753.5125772,19549.6191,5393.7598,0.0,0.0,0.0,769.72975
2016-12-08,769.72975,16032275.0,12312787200.0,18396293.927807998,93247.45374100006,0.8501776878980892,0.0,1800.7070063694268,8.766666666666667,2238066.9634996424,286765766820.0,1516416.0,96.23895714,0.7258007905638453,5.592677748950412,500354.0,282711.0,177573595,264834.0,200782.0,1425236.29620903,283650.69092039,217843730.62685955,19614.8105,5417.3599,0.0,0.0,0.0,770.028125
2016-12-09,770.028125,16033962.5,12354007766.625,16139725.074413015,93373.04745400006,0.9303238,0.0,1991.2222222222226,12.283333333333333,1924452.484537909,286765766820.0,1312529.715,96.30486037,0.6415375254630662,5.112824086700821,465342.0,268815.0,177842410,247017.0,189833.0,1526017.12753924,278051.52303171,214235917.98070225,19756.8496,5444.5,0.0,0.0,0.0,773.40125
2016-12-10,773.40125,16035612.5,12395528462.5,11258173.04152307,93491.64704100006,0.8984817196969697,0.0,1895.7651515151513,12.8,1881686.8737704,286765766820.0,1287818.0,86.84229837,0.8986347414719342,5.365144387370615,454665.0,250241.0,178092651,228523.0,188659.0,1170744.74867142,193275.66787871,149402091.27024284,19756.8496,5444.5,0.0,0.0,0.0,768.303125
2016-12-11,768.303125,16037950.0,12322438123.5,10790493.55460276,93620.55057300006,0.685657085106383,1.0,1238.5319148936169,6.1,2679978.2747639026,286765766820.0,1807112.16,77.34598554,1.505714387687741,8.009666304778943,439143.0,232844.0,178325495,265362.0,168897.0,1064341.90545624,161208.9255033,123861653.73195049,19756.8496,5444.5,0.0,0.0,0.0,777.006875
2016-12-12,777.006875,16039900.0,12460596315.0,19721035.416289408,93746.28885700008,0.8060146410256409,0.0,1722.1923076923074,14.575,2223811.759910473,286765766820.0,1520295.45,93.1264006,0.7394111214461789,5.9078051391938935,498688.0,268662.0,178594157,287506.0,185255.0,1692640.2805042,276318.05112749,214657678.01839063,19796.4297,5412.54,0.0,0.0,0.0,778.4935
2016-12-13,778.4935,16042125.0,12503873910.0,20077997.909879398,93891.34130300008,0.814901382022472,0.0,1639.084269662921,8.7,2537426.2388722063,286765766820.0,1739710.08,97.65573127,0.9041244082863108,6.205063745449428,498359.0,291757.0,178885914,281967.0,203294.0,1566232.61036767,256895.58980853,200234698.52036065,19911.2109,5463.8301,0.0,0.0,0.0,774.8969999999999
2016-12-14,774.8969999999999,16043862.5,12425971506.25,14993051.05091285,94016.66757700007,0.9016278705035972,0.0,2059.9136690647483,9.683333333333334,1981473.2988945881,286765766820.0,1354213.25,94.82014754,0.6702872110063629,4.956315673876568,495472.0,286328.0,179172242,278259.0,235798.0,1655833.79460135,273363.43547253,211719980.7734745,19792.5293,5436.6699,0.0,0.0,0.0,776.75215
2016-12-15,776.75215,16045450.0,12472128285.0,15357872.53229328,94138.00672800008,0.9554263858267716,0.0,2225.8661417322837,14.9,1958064.6377955019,308312273901.18896,1249509.75,100.43219466,0.591153208101208,4.641313458122001,479430.0,282685.0,179454927,274282.0,233091.0,2047186.30565281,285532.10428844,221944104.6634044,19852.2402,5456.8501,0.0,0.0,0.0,781.5683750000002
2016-12-16,781.5683750000002,16047112.5,12573714999.375,17973313.885113414,94266.56676200006,0.9666167969924812,0.0,2100.458646616541,17.025,2050571.6285574944,310153855703.0,1317539.325,97.57905572,0.5727715496699084,4.936658818193685,495266.0,279361.0,179734288,235086.0,207424.0,1883877.69280813,307291.63428846,240778360.04672283,19843.4102,5437.1602,0.0,0.0,0.0,788.7055
2016-12-17,788.7055,16048912.5,12694529298.375,17068492.255287778,94384.60948400006,0.8140877379310345,1.0,1648.510344827586,15.1,2235585.610081479,310153855703.0,1439997.295,81.66348442,0.8128107466511125,6.267996914837955,458680.0,239034.0,179973322,232272.0,178464.0,1323237.1119241002,233038.68609319,184331270.31285235,19843.4102,5437.1602,0.0,0.0,0.0,788.40575
2016-12-18,788.40575,16050675.0,12685169466.0,10243644.93459555,94506.06919300006,0.8614163758865249,0.0,1672.2624113475174,9.833333333333334,2173914.282906817,310153855703.0,1398471.24,80.81959375,0.9348703208768512,6.178457609695532,418498.0,235789.0,180209111,281182.0,177716.0,1411672.89554392,197173.82749097,155830419.3426634,19843.4102,5437.1602,0.0,0.0,0.0,789.524125
2016-12-19,789.524125,16052562.5,12697576937.5,15301931.73893629,94645.19901500006,0.9153277763157894,1.0,1874.0263157894735,13.849999999999998,2343510.432637137,310153855703.0,1511601.0,104.70908587,0.7146530229271861,5.566837820774191,508681.0,284852.0,180493963,292493.0,194881.0,1851507.45397615,280515.0221934,221887382.55497938,19883.0605,5457.4399,0.0,0.0,0.0,793.0901375
2016-12-20,793.0901375,16054287.5,12756094676.0,19671152.565504503,94779.11140200008,0.9703796159420288,0.0,2148.355072463768,10.716666666666667,2127660.7875258215,310153855703.0,1380945.2799999998,101.92528818,0.5924600594642093,4.896235937088034,508908.0,296473.0,180790436,321356.0,207795.0,1939201.3316320998,308362.60757091,245012593.47154224,19974.6191,5483.9399,0.0,0.0,0.0,824.2189375
2016-12-21,824.2189375,16056275.0,13266978907.0,44854043.02632228,94932.38193800006,0.9639656352201258,0.0,2048.2830188679245,8.783333333333333,2451435.255192794,310153855703.0,1659583.38,114.92502583,0.5409993546745121,5.33409405743363,540310.0,325677.0,181116113,310432.0,227280.0,2851534.3441744,388618.76777929,321107915.4406717,19941.9609,5471.4302,0.0,0.0,0.0,860.599875
2016-12-22,860.599875,16058262.5,13815565559.25,54177733.57533249,95078.63589300006,0.9198361949685534,0.0,1978.8930817610064,8.583333333333334,2451435.255192794,310153855703.0,1717668.81,106.17675284,0.5440282236063959,5.724799638761157,528878.0,314644.0,181430757,300356.0,216607.0,2459189.60192818,384847.08366064,331099339.956595,19918.8809,5447.4199,0.0,0.0,0.0,901.3182375
2016-12-23,901.3182375,16060162.5,14503611550.5,71128607.5418054,95213.61031100004,0.8879895921052633,0.0,2006.5592105263158,12.775000000000002,2343510.432637137,310153855703.0,1720367.4,100.48771495,0.4641122491352879,5.92333841190912,522516.0,304997.0,181735754,237189.0,205183.0,2633796.22254997,431035.31929554,389259376.14941627,19933.8105,5462.6899,0.0,0.0,0.0,891.6126125
2016-12-24,891.6126125,16061875.0,14365259143.75,36632649.45252504,95330.73017300006,0.854889503649635,0.0,1757.8102189781025,16.325,2112242.955732156,310153855703.0,1540552.325,83.58322018,0.801870252052595,6.670388462886747,420206.0,240820.0,181976574,195740.0,177864.0,1526634.41658269,223986.76289368,200327041.12922055,19933.8105,5462.6899,0.0,0.0,0.0,886.9003749999998
2016-12-25,886.9003749999998,16063937.5,14372404881.25,31411463.344155725,95438.86385600004,0.6475070838323354,2.0,1195.2934131736529,10.3,2574777.9095421173,310153855703.0,1867686.25,62.62071481,0.9245064275671032,9.637164745661662,353857.0,199614.0,182176188,241536.0,148365.0,1105164.79607362,232569.57990743,208080003.14317763,19933.8105,5462.6899,0.0,0.0,0.0,897.335375
2016-12-26,897.335375,16065712.5,14514728615.25,30528384.49260237,95560.39644200006,0.8558632816901408,0.0,1724.7464788732395,13.55,2189332.1147004818,310153855703.0,1610869.1800000004,87.97239373,0.6899563530729972,6.872294106663178,448557.0,244914.0,182421102,292846.0,172836.0,1513037.04037673,270013.07915095,243946016.48971733,19933.8105,5462.6899,0.0,0.0,0.0,930.3760000000001
2016-12-27,930.3760000000001,16067662.5,15007357451.625,36349743.369637854,95697.15213700006,0.8766390705128205,0.0,1900.9358974358972,13.025,2405181.7598117976,310153855703.0,1828791.58,99.53217417,0.5936012703836834,6.455266791649598,509115.0,296546.0,182717648,301503.0,199187.0,2242009.72892466,345270.85375765,322486430.11818266,19945.0391,5487.4399,0.0,0.0,0.0,967.480375
2016-12-28,967.480375,16069712.5,15706536997.5,58947752.62192145,95839.58288900006,0.8684801951219513,0.0,1862.158536585366,7.666666666666668,2589949.6705277027,312083434211.1829,2011489.2,104.35263976,0.6445910835121686,6.8949104111456805,514772.0,305394.0,183023042,301119.0,206054.0,2063689.69191721,334220.04971301,326666676.589496,19833.6797,5438.5601,0.0,0.0,0.0,963.381625
2016-12-29,963.381625,16071587.5,15554725246.0,49469080.76090559,95980.64256200004,0.94039782,0.0,2030.7,14.55,2368856.40597046,317688400354.0,1831153.28,107.23074067,0.6203733721031944,6.2982623399158015,512156.0,304605.0,183327647,283433.0,209027.0,1781841.82843875,319522.21513793,309246380.6990942,19819.7793,5432.0898,0.0,0.0,0.0,952.156375
2016-12-30,952.156375,16073550.0,15333684493.5,55218054.01763414,96117.50069100004,0.8717078280254776,0.0,1826.8662420382168,8.5,2479403.0382490815,317688400354.0,1880751.855,100.318724,0.6223217386011998,6.861030960868147,496024.0,286818.0,183614465,247437.0,192400.0,2207636.67870298,331471.42322822,316213793.61702514,19762.5996,5383.1201,0.0,0.0,0.0,959.879875
2016-12-31,959.879875,16075400.0,15485593574.0,20372836.66994757,96236.48019300004,0.803915554054054,0.0,1691.0337837837835,12.275,2337271.6538908537,317688400354.0,1785013.43,82.32831226,0.8966203601511441,7.437602883583849,449831.0,250273.0,183864738,176753.0,174427.0,1379308.87090979,215512.42846351,207605277.46318385,19762.5996,5383.1201,0.0,0.0,0.0,997.729875
2017-01-01,997.729875,16077350.0,16144874870.0,33991911.05897632,96345.45239700006,0.6985397692307692,0.0,1157.0641025641025,10.85,2463610.662209278,317688400354.0,1961202.6,65.07949883,1.1851859958483333,11.2106393985944,355324.0,180502.0,184045240,290282.0,123002.0,1084340.88487883,170022.21641909,170736309.72805017,19762.5996,5383.1201,0.0,0.0,0.0,1015.9771125
2017-01-02,1015.9771125,16079337.5,16441122593.75,57597031.98137848,96496.68619200004,0.94521121875,1.0,1835.5125,9.816666666666666,2526780.16636849,317688400354.0,2060337.5,113.9071518,0.7598193292001214,7.359899696663398,529708.0,293682.0,184338922,297650.0,202393.0,1600838.41441307,278211.81569905,284471581.55227864,19762.5996,5383.1201,0.0,0.0,0.0,1023.141875
2017-01-03,1023.141875,16081387.5,16604032593.75,41550985.51573096,96645.36424900003,0.9065735182926828,0.0,1839.4146341463413,12.349999999999998,2589949.6705277027,317688400354.0,2141405.0,117.50869676,0.6568916947828258,7.418693411891044,515023.0,301664.0,184640586,326689.0,200407.0,1950525.35497193,329964.39351796,340688236.30729365,19881.7598,5429.0801,0.0,0.0,0.0,1126.7633375
2017-01-04,1126.7633375,16083300.0,18278670450.0,143134274.56983486,96797.22997800003,0.9861410974025974,1.0,2143.9220779220777,10.7,2432025.910129672,317688400354.0,2308231.5,195.73590001,0.5487952416147801,7.3000580025725545,545635.0,330164.0,184970750,284086.0,215669.0,2503952.37922816,386434.81925425,439183172.0824551,19942.1602,5477.0,0.0,0.0,0.0,994.674875
2017-01-05,994.674875,16085050.0,16020709800.0,208498259.7930426,96935.01754300004,0.9841968928571428,0.0,2060.7214285714285,10.916666666666664,2210932.6455724286,317688400354.0,1773876.0,114.99194252,0.35410051198896275,6.438563383662172,495909.0,288501.0,185259251,284086.0,193322.0,2998215.1115476,526684.33943923,524577602.0814732,19899.2891,5487.9399,0.0,0.0,0.0,883.099175
2017-01-06,883.099175,16087062.5,14246702550.0,134165115.23789296,97093.49476700004,0.9843305838509318,0.0,2151.583850931677,11.483333333333333,2542572.5424082936,317688400354.0,1805295.6,127.77072194,0.4423884655516427,5.471698593698314,562749.0,346405.0,185605656,342362.0,233379.0,3100652.30632102,483798.94337235,428452344.2505532,19963.8008,5521.0601,0.0,0.0,0.0,896.830375
2017-01-07,896.830375,16088787.5,14507903240.25,97175659.27985388,97230.73455900003,0.9873366330935252,1.0,2048.338129496403,10.433333333333334,2195140.269532626,317688400354.0,1583004.57,107.13664320000001,0.5361279113676295,5.842190533962145,503340.0,284719.0,185890375,280726.0,187066.0,2162212.68055872,344066.51921823,310258543.03984666,19963.8008,5521.0601,0.0,0.0,0.0,908.1490375
2017-01-08,908.1490375,16090875.0,14753884196.25,55303632.48432932,97366.07460500005,0.8104194371257485,0.0,1557.491017964072,6.633333333333334,2637326.7986471117,317688400354.0,1915883.445,91.2413482,0.9446548263415264,7.680515375096836,455738.0,260101.0,186150476,256862.0,176421.0,1679995.29932851,230638.88390195,211475099.03853697,19963.8008,5521.0601,0.0,0.0,0.0,894.18025
2017-01-09,894.18025,16092575.0,14483317500.0,41076985.165461,97491.60303500004,0.923003161764706,0.0,1984.9044117647054,10.716666666666667,2147763.1414132165,317688400354.0,1548900.0,102.04592665,0.6056863349007148,6.007999103472162,475571.0,269947.0,186420423,267011.0,174250.0,2095379.05522492,297521.31141367,267769180.272303,19887.3809,5531.8198,0.0,0.0,0.0,906.0569142857142
2017-01-10,906.0569142857142,16094575.0,14668273763.5,31485218.71429535,97645.15831300004,0.9597204875,0.0,2024.3,10.716666666666667,2679581.839590968,319489481520.3437,1842810.36,119.94087094,0.6796895771081403,5.9652463535459725,541167.0,323888.0,186744311,320848.0,213386.0,2359325.55048213,311898.39337535,284257957.75442654,19855.5293,5551.8198,0.0,0.0,0.0,785.2237375
2017-01-11,785.2237375,16096487.5,12637835230.875,131253668.4078732,97786.37981500004,0.9230163529411765,0.0,1980.7712418300653,15.275,2562350.134108864,336899932795.0,1522759.635,111.82087465,0.4082606945940666,5.244392321977821,491692.0,303058.0,187047369,299020.0,198078.0,3980330.05363409,495840.25634963,389299060.467785,19954.2793,5563.6499,0.0,0.0,0.0,803.372375
2017-01-12,803.372375,16098637.5,12943143563.625,76636270.25602649,97925.26669300006,0.8028143236994221,1.0,1721.1329479768783,8.5,2897297.864057734,336899932795.0,1750688.225,106.35637276,0.5747682053769573,6.126284055183816,483077.0,297756.0,187345125,294259.0,189880.0,3589294.90458276,394742.84616561,317369300.8886888,19891.0,5547.4902,0.0,0.0,0.0,826.2956625
2017-01-13,826.2956625,16100512.5,13333156411.5,55509952.11563386,98052.33794500004,0.8415314701986755,1.0,1822.17880794702,8.983333333333333,2528855.3611139767,336899932795.0,1577154.54,97.90853957,0.6398433170733752,5.975513339276931,466560.0,275149.0,187620274,271629.0,179515.0,2386792.84945669,310296.05007851,256962364.99101567,19885.7305,5574.1201,0.0,0.0,0.0,817.912875
2017-01-14,817.912875,16102662.5,13128500736.25,27475928.30642569,98180.09380700006,0.7427666395348836,0.0,1408.5406976744187,6.833333333333332,2880550.47756029,336899932795.0,1759417.4,86.85666196,1.1791861282605962,7.527621100908444,446468.0,242269.0,187862543,238971.0,172353.0,1500321.71960315,189694.9606471,154658301.41558063,19885.7305,5574.1201,0.0,0.0,0.0,822.2076
2017-01-15,822.2076,16104750.0,13217812515.0,15757955.971683078,98293.16410600004,0.6770676586826347,0.0,1413.167664670659,7.0,2796813.5450730724,336899932795.0,1716577.71,82.22432059,1.119746470030872,7.545707985546705,417278.0,235999.0,188098542,232132.0,167553.0,1725125.55521011,193769.24854518,159034173.05097103,19885.7305,5574.1201,0.0,0.0,0.0,830.505125
2017-01-16,830.505125,16106862.5,13370306561.25,22109924.90628197,98421.32268700004,0.7583347988165681,0.0,1583.6686390532543,12.6,2830308.3180679604,336899932795.0,1769358.15,103.64270285,0.8885387134687734,6.873486988625711,473646.0,267640.0,188366182,264758.0,178460.0,2087940.5458589,249414.31017658,207038818.87757903,19885.7305,5574.1201,0.0,0.0,0.0,903.84575
2017-01-17,903.84575,16108837.5,14562228011.625,66791560.40661194,98563.56092300006,0.900242,0.0,1852.5126582278479,15.15,2646087.06659608,336899932795.0,1808883.99,109.39305302,0.6449493019496034,6.437614584363864,502461.0,292697.0,188658879,288284.0,192960.0,2310740.48936348,323187.1166802,292157921.607734,19826.7695,5538.73,0.0,0.0,0.0,874.9949625
2017-01-18,874.9949625,16110712.5,14128772648.25,51289482.24876107,98698.63530600004,0.8945323377483444,1.0,1978.4834437086088,12.425,2528855.3611139767,336899932795.0,1672839.35,108.62581158,0.6754328530055526,5.859603530162003,500305.0,298751.0,188957630,295079.0,201646.0,1939717.7512744,295532.82797803,259176379.4801728,19804.7207,5555.6499,0.0,0.0,0.0,895.798875
2017-01-19,895.798875,16112887.5,14500148590.125,43734448.33771,98843.81546700004,0.8343687413793104,0.0,1727.6149425287354,10.025,2914045.250555178,336899932795.0,1969902.99,112.3957332,0.8777817164981303,6.847691469749378,516338.0,300605.0,189258235,296740.0,202899.0,2603895.11021261,260588.21802822,234505943.28577545,19732.4004,5540.0801,0.0,0.0,0.0,893.6210875
2017-01-20,893.6210875,16115250.0,14465048400.0,27016866.76275787,98980.32502500006,0.7222727936507937,0.0,1578.7142857142858,10.9,3165256.0480168317,336899932795.0,2134044.0,104.84963495,0.9612068026779336,7.422465646920237,516009.0,298377.0,189556612,295214.0,198629.0,2588414.2228519,256692.90188916,230407548.73571,19827.25,5555.3301,0.0,0.0,0.0,920.4479
2017-01-21,920.4479,16117512.5,14894193301.25,31572727.70973658,99105.77410400004,0.6930888342541436,0.0,1456.1436464088395,9.925,3031276.956037284,336899932795.0,2095396.75,94.58963263,1.0570444974698998,8.264417971913185,484668.0,263562.0,189820174,260542.0,182888.0,1533463.23287317,222988.6857433,206063844.49538356,19827.25,5555.3301,0.0,0.0,0.0,918.603625
2017-01-22,918.603625,16119687.5,14797873125.0,41096750.85565452,99223.14750600004,0.6745597816091954,0.0,1361.4137931034486,9.975,3398969.8922646875,339477557142.08044,2002158.0,87.11486550000001,0.9842905962302404,8.766332525050025,428797.0,236886.0,190057060,233672.0,163626.0,1135726.93181573,229821.85079932,210976459.03377575,19827.25,5555.3301,0.0,0.0,0.0,922.0736125
2017-01-23,922.0736125,16121412.5,14863942325.0,24607895.53005694,99349.54494600004,0.9093341007194244,1.0,1702.8201438848919,14.475,2715269.0518666185,392963262344.0,1639777.0,110.16262179,0.8586395706800695,7.197306783881077,426712.0,236692.0,190293752,234193.0,158453.0,1530243.91590179,215184.89071341,198400469.237764,19799.8496,5552.9399,0.0,0.0,0.0,890.320225
2017-01-24,890.320225,16123275.0,14334397638.75,43906538.86741937,99494.61994400003,0.9736577046979864,0.0,1866.959731543624,24.275,2910612.1491232086,392963262344.0,1723423.4249999996,143.1652105,0.7613601234497109,6.410079393318013,497858.0,278177.0,190571929,275603.0,192356.0,1956073.13571153,263431.86998189,234204104.0073993,19912.7109,5600.96,0.0,0.0,0.0,893.045625
2017-01-25,893.045625,16125137.5,14391685218.75,29651242.14920385,99642.80628300006,0.9879089266666669,1.0,2039.74,12.566666666666665,2930146.458848869,392963262344.0,1721632.5,135.60681540000002,0.6603232998765118,5.865017380465157,514638.0,305961.0,190877890,302881.0,220010.0,1938599.4457214,304488.2432251,271755757.07840174,20068.5098,5656.3398,0.0,0.0,0.0,915.95625
2017-01-26,915.95625,16127075.0,14770949263.25,26226846.707464296,99798.73887400006,0.9932012165605096,2.0,2024.8662420382168,10.216666666666667,3066886.6269284827,392963262344.0,1834109.775,125.18892663,0.8298274759077554,6.014819457413822,518118.0,317904.0,191195794,313554.0,222117.0,2132882.68827064,251581.08007285,230425627.04952404,20100.9102,5655.1802,0.0,0.0,0.0,919.27975
2017-01-27,919.27975,16129200.0,14801282964.0,24900535.156715054,99941.14444100004,0.8376798058823529,0.0,1549.0117647058826,10.225,3320832.65336205,392963262344.0,1976661.18,114.04371837,1.1880740878435625,7.8027100733545405,462950.0,263332.0,191459126,260698.0,179074.0,1800256.17837771,188459.94044311,172944033.54642877,20093.7793,5660.7798,0.0,0.0,0.0,920.31225
2017-01-28,920.31225,16131100.0,14818028460.0,12103240.458089074,100074.51922500004,0.8774656842105264,0.0,1621.0197368421052,16.925,2969215.0783001864,392963262344.0,1787595.6,122.5350693,1.6744636064268588,7.540334481864403,461291.0,246395.0,191705521,242288.0,180418.0,1249362.25322997,120787.04258111,110954977.31500764,20093.7793,5660.7798,0.0,0.0,0.0,915.933
2017-01-29,915.933,16133187.5,14735246803.125,8485259.812167948,100218.55533000006,0.8624916467065867,0.0,1446.868263473054,13.025,3262229.7241850733,392963262344.0,1944065.475,119.8377983,1.5390166449376201,8.343736329455337,438727.0,241627.0,191947148,237157.0,170909.0,1375857.61441293,143425.20631994,130997412.19231722,20093.7793,5660.7798,0.0,0.0,0.0,921.179325
2017-01-30,921.179325,16134987.5,14820631418.25,14680425.28053736,100358.08781700008,0.9557019657534248,2.0,1718.0068493150684,10.433333333333334,2852009.2199462317,392963262344.0,1736959.14,137.40589477,1.2184751682187116,7.186363261752173,449341.0,250829.0,192197977,246218.0,163899.0,1478650.01856987,161054.23778466,147934759.57472157,19971.1309,5613.71,0.0,0.0,0.0,964.706075
2017-01-31,964.706075,16136800.0,15554584256.0,50109300.35748512,100497.22203400006,0.9595463241379312,0.0,2121.9517241379317,23.925,2832474.9102205737,392963262344.0,1817471.16,145.66158893,0.8597039397146103,6.134596707654975,523036.0,307683.0,192505660,302946.0,213057.0,1791768.77982267,227771.61979507,219553619.75286385,19864.0898,5614.79,0.0,0.0,0.0,979.703875
2017-02-01,979.703875,16139200.0,15815286256.0,35717457.43385989,100681.98160400006,0.9622894270833332,0.0,1825.833333333333,13.474999999999998,3750587.467326551,392963262344.0,2400828.5,154.9165724,0.9422682785377764,7.141828493815416,599052.0,350560.0,192856220,344621.0,231385.0,2078948.61654927,271145.34475943,265703457.6901082,19890.9395,5642.6499,0.0,0.0,0.0,1007.6137125
2017-02-02,1007.6137125,16141162.5,16260607102.5,49171054.91265412,100825.47278900006,0.913956592356688,0.0,1653.2420382165603,15.349999999999998,3066886.6269284827,392963262344.0,2047540.5,142.30055361,1.0190176383111402,8.169148739618791,452585.0,259559.0,193115779,254199.0,171605.0,1851685.66567972,206551.92554845,208080409.7975085,19884.9102,5636.2002,0.0,0.0,0.0,1013.0269999999999
2017-02-03,1013.0269999999999,16143025.0,16352884325.0,54515239.48692956,100970.12485000008,0.970819201342282,0.0,2171.5637583892617,16.466666666666665,2910612.1491232086,392963262344.0,1970791.5,162.42120704,0.7662026425432132,6.33955422199547,560374.0,323563.0,193439342,318987.0,214257.0,2438292.66080767,264280.11267604,267715754.14082852,20071.4609,5666.77,0.0,0.0,0.0,1030.9994125
2017-02-04,1030.9994125,16144825.0,16666302847.5,43595760.47694484,101108.23344300006,0.952473055172414,1.0,1974.6620689655167,21.35,3043000.8428698913,393567551403.4276,1935046.35,139.35303348,0.9164780517902914,7.037076222422707,500098.0,286326.0,193725668,281343.0,195848.0,2125684.60324484,212973.24356728,219852279.33450317,20071.4609,5666.77,0.0,0.0,0.0,1014.837725
2017-02-05,1014.837725,16146812.5,16350262337.5,32909742.49056232,101260.54663500006,0.9579446037735848,0.0,1837.1132075471694,16.675,3336807.8208021554,422170566883.0,2069248.1,136.17869567,1.1356300657579643,7.361964002983358,510277.0,292101.0,194017769,286914.0,199580.0,1800248.44228853,187004.44446692,189360700.4672032,20071.4609,5666.77,0.0,0.0,0.0,1024.01375
2017-02-06,1024.01375,16148375.0,16511713437.5,27544311.11412873,101382.94680000006,0.97920132,0.0,1840.2160000000001,18.283333333333328,2623276.58868094,422170566883.0,1694793.75,154.93020175,0.8030801747652437,7.6342011211265435,440409.0,230027.0,194247796,225330.0,151760.0,1679402.41655712,213855.38526736,218667131.4358756,20052.4199,5663.5498,0.0,0.0,0.0,1050.11
2017-02-07,1050.11,16150262.5,16965850756.25,40471212.353163786,101525.74459400006,0.9456807549668876,0.0,2154.092715231788,23.875,3168918.1191265755,422170566883.0,2077363.75,170.75671139,0.8157107371198834,6.647437421803542,557390.0,325268.0,194573064,320854.0,224817.0,2038903.52207676,252326.78910876,265069291.9587524,20090.2891,5674.2202,0.0,0.0,0.0,1052.3766125
2017-02-08,1052.3766125,16152087.5,16925772491.250004,63366305.51740329,101666.06938700008,0.9611287191780822,0.0,2111.7534246575337,13.033333333333333,3063987.0555793373,422170566883.0,2002536.9,157.14493504,0.7737431135373025,6.736885784157865,516490.0,308316.0,194881380,302557.0,209157.0,1959826.10628621,256176.10035691,268446935.56400603,20054.3398,5682.4502,0.0,0.0,0.0,976.103
